Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
5/8/20,2020,5,8,Friday,18,2020-18,291.09,292.95,289.86,292.44,76452400,277.34,0.016546459,270.1207143,257.9176
5/11/20,2020,5,11,Monday,19,2020-19,290.34,294,289.88,292.5,79514200,277.4,0.000204998,271.4392857,257.8792
5/12/20,2020,5,12,Tuesday,19,2020-19,293.79,294.24,286.52,286.67,95870800,271.87,-0.019931754,271.9521429,257.4882
5/13/20,2020,5,13,Wednesday,19,2020-19,286.06,287.19,278.96,281.6,144721100,267.06,-0.017685511,272.1228571,257.168
5/14/20,2020,5,14,Thursday,19,2020-19,278.95,285.11,272.99,284.97,121977900,270.26,0.011967265,272.2585714,256.6738
5/15/20,2020,5,15,Friday,19,2020-19,282.37,286.33,281.34,286.28,111146300,271.5,0.004596554,272.2064286,256.4004
5/18/20,2020,5,18,Monday,20,2020-20,293.05,296.75,292.7,295,119703800,279.77,0.030460055,272.8342857,256.3868
5/19/20,2020,5,19,Tuesday,20,2020-20,294.35,296.21,291.95,291.97,95189300,276.9,-0.010271004,272.7507143,256.7538
5/20/20,2020,5,20,Wednesday,20,2020-20,295.82,297.87,295.57,296.93,85861700,281.6,0.016987647,273.1878571,256.9472
5/21/20,2020,5,21,Thursday,20,2020-20,296.79,297.67,293.69,294.88,78293900,279.65,-0.00690387,274.0064286,257.3668
5/22/20,2020,5,22,Friday,20,2020-20,294.57,295.63,293.22,295.44,63958200,280.19,0.001899227,274.8107143,258.2922
5/26/20,2020,5,26,Tuesday,21,2020-21,301.93,302.19,295.46,299.08,88951400,283.64,0.012320485,275.6842857,258.8866
5/27/20,2020,5,27,Wednesday,21,2020-21,302.12,303.57,296.87,303.53,104817400,287.86,0.01487888,276.9907143,260.121
5/28/20,2020,5,28,Thursday,21,2020-21,304.65,306.84,302.24,302.97,90405200,287.33,-0.001844785,278.0264286,261.1006
5/29/20,2020,5,29,Friday,21,2020-21,302.46,304.96,299.47,304.32,119090800,288.61,0.004455698,278.8314286,262.3472
6/1/20,2020,6,1,Monday,22,2020-22,303.62,306.21,303.06,305.55,55758300,289.77,0.004041731,279.715,263.6074
6/2/20,2020,6,2,Tuesday,22,2020-22,306.55,308.13,305.1,308.08,74267200,292.17,0.008280299,281.165,265.111
6/3/20,2020,6,3,Wednesday,22,2020-22,310.24,313.22,309.94,312.18,92567600,296.06,0.013308324,283.2364286,266.8034
6/4/20,2020,6,4,Thursday,22,2020-22,311.11,313,309.08,311.36,75794400,295.28,-0.002626852,285.0235714,268.097
6/5/20,2020,6,5,Friday,22,2020-22,317.23,321.27,317.16,319.34,150524700,302.85,0.025629551,287.2628571,269.473
6/8/20,2020,6,8,Monday,23,2020-23,320.22,323.41,319.63,323.2,73641200,306.51,0.012087446,289.1728571,270.649
6/9/20,2020,6,9,Tuesday,23,2020-23,320.3,323.28,319.36,320.79,77479200,304.23,-0.007456737,291.125,271.9268
6/10/20,2020,6,10,Wednesday,23,2020-23,321.42,322.39,318.22,319,95000800,302.53,-0.005579948,292.62,273.0146
6/11/20,2020,6,11,Thursday,23,2020-23,311.46,312.15,300.01,300.61,209243600,285.09,-0.057648908,293.0085714,273.8276
6/12/20,2020,6,12,Friday,23,2020-23,308.24,309.08,298.6,304.21,194678900,288.5,0.011975751,293.6021429,274.9288
6/15/20,2020,6,15,Monday,24,2020-24,298.02,308.28,296.74,307.05,135782700,291.2,0.00933574,294.1421429,275.9762
6/16/20,2020,6,16,Tuesday,24,2020-24,315.48,315.64,307.67,312.96,137627500,296.8,0.019247477,294.7807143,277.2046
6/17/20,2020,6,17,Wednesday,24,2020-24,314.07,314.39,310.86,311.66,83398900,295.57,-0.004153787,295.3692857,278.0924
6/18/20,2020,6,18,Thursday,24,2020-24,310.01,312.3,309.51,311.78,80828700,295.68,0.000385021,295.8742857,278.9772
6/19/20,2020,6,19,Friday,24,2020-24,314.17,314.38,306.53,308.64,135549600,293.99,-0.005714881,296.1757143,279.6594
6/22/20,2020,6,22,Monday,25,2020-25,307.99,311.05,306.75,310.62,74649400,295.88,0.006415188,296.4407143,280.3002
6/23/20,2020,6,23,Tuesday,25,2020-25,313.49,314.5,311.61,312.05,68471200,297.24,0.004603653,296.525,281.0164
6/24/20,2020,6,24,Wednesday,25,2020-25,309.84,310.51,302.1,304.09,132813500,289.66,-0.025508782,296.1235714,281.4268
6/25/20,2020,6,25,Thursday,25,2020-25,303.47,307.64,301.28,307.35,89468000,292.76,0.010720723,295.4028571,282.0136
6/26/20,2020,6,26,Friday,25,2020-25,306.16,306.39,299.42,300.05,127961000,285.81,-0.02375173,293.9242857,282.436
6/29/20,2020,6,29,Monday,26,2020-26,301.41,304.61,298.93,304.46,79773300,290.01,0.014697788,292.9085714,282.7994
6/30/20,2020,6,30,Tuesday,26,2020-26,303.99,310.2,303.82,308.36,113394800,293.73,0.012809539,292.28,283.333
7/1/20,2020,7,1,Wednesday,26,2020-26,309.57,311.89,309.07,310.52,72396500,295.78,0.007004714,293.0435714,284.0698
7/2/20,2020,7,2,Thursday,26,2020-26,314.24,315.7,311.51,312.23,69344200,297.41,0.005506786,293.68,284.7242
7/6/20,2020,7,6,Monday,27,2020-27,316.37,317.68,315.56,317.05,61713800,302,0.015437537,294.4514286,285.4708
7/7/20,2020,7,7,Tuesday,27,2020-27,315.38,317.52,313.37,313.78,82910000,298.89,-0.010313818,294.6007143,286.0814
7/8/20,2020,7,8,Wednesday,27,2020-27,314.61,316.3,312.7,316.18,54638600,301.17,0.00764868,295.0007143,286.6602
7/9/20,2020,7,9,Thursday,27,2020-27,316.84,317.1,310.68,314.38,83354200,299.46,-0.005692941,295.2707143,287.2298
7/10/20,2020,7,10,Friday,27,2020-27,314.31,317.88,312.76,317.59,57550400,302.52,0.010210639,295.88,287.7188
7/13/20,2020,7,13,Monday,28,2020-28,320.13,322.71,314.13,314.84,102997500,299.9,-0.008659121,296.1671429,288.2072
7/14/20,2020,7,14,Tuesday,28,2020-28,313.3,319.76,312,318.92,93657000,303.78,0.012959009,296.6342857,288.919
7/15/20,2020,7,15,Wednesday,28,2020-28,322.41,323.04,319.27,321.85,87196500,306.58,0.009187383,297.8428571,289.672
7/16/20,2020,7,16,Thursday,28,2020-28,319.79,321.28,319.09,320.79,54622500,305.57,-0.003293394,298.7578571,290.3552
7/17/20,2020,7,17,Friday,28,2020-28,321.88,322.57,319.74,321.72,62774900,306.45,0.002898895,300.2321429,291.0928
7/20/20,2020,7,20,Monday,29,2020-29,321.43,325.13,320.62,324.32,56308800,308.93,0.008081612,301.5835714,291.8148
7/21/20,2020,7,21,Tuesday,29,2020-29,326.45,326.93,323.94,325.01,57292200,309.59,0.002127441,302.7164286,292.4598
7/22/20,2020,7,22,Wednesday,29,2020-29,324.62,327.2,324.5,326.86,57792900,311.35,0.005692051,303.8285714,293.1388
7/23/20,2020,7,23,Thursday,29,2020-29,326.47,327.23,321.48,322.96,75738000,307.63,-0.011931692,304.5585714,293.854
7/24/20,2020,7,24,Friday,29,2020-29,320.95,321.99,319.25,320.88,73766600,305.65,-0.00644015,304.8192857,294.6258
7/27/20,2020,7,27,Monday,30,2020-30,321.63,323.41,320.77,323.22,48293000,307.88,0.007292231,305.4614286,295.3782
7/28/20,2020,7,28,Tuesday,30,2020-30,322.43,323.64,320.85,321.17,57495000,305.93,-0.006342389,305.8014286,296.0668
7/29/20,2020,7,29,Wednesday,30,2020-30,322.12,325.73,322.08,325.12,48454200,309.69,0.012298795,306.5321429,296.6652
7/30/20,2020,7,30,Thursday,30,2020-30,321.9,324.41,319.64,323.96,61861700,308.59,-0.003567722,306.9657143,297.299
7/31/20,2020,7,31,Friday,30,2020-30,325.9,326.63,321.33,326.52,84986800,311.02,0.007901914,307.76,297.8874
8/3/20,2020,8,3,Monday,31,2020-31,328.32,329.62,327.73,328.79,53077900,313.19,0.006952078,308.4321429,298.5582
8/4/20,2020,8,4,Tuesday,31,2020-31,327.86,330.06,327.86,330.06,41917900,314.4,0.003862808,308.9907143,299.2424
8/5/20,2020,8,5,Wednesday,31,2020-31,331.47,332.39,331.18,332.11,42697700,316.35,0.006211049,309.7607143,299.8966
8/6/20,2020,8,6,Thursday,31,2020-31,331.48,334.46,331.13,334.33,43679400,318.46,0.006684281,310.6185714,300.5086
8/7/20,2020,8,7,Friday,31,2020-31,333.28,334.88,332.3,334.57,57308300,318.69,0.000718037,311.3157143,301.1358
8/10/20,2020,8,10,Monday,32,2020-32,335.06,335.77,332.96,335.57,44282100,319.64,0.002988827,312.0335714,301.7564
8/11/20,2020,8,11,Tuesday,32,2020-32,336.85,337.54,332.01,332.8,69601100,317.01,-0.008254642,312.4378571,302.3012
8/12/20,2020,8,12,Wednesday,32,2020-32,335.44,338.28,335.41,337.44,53774400,321.43,0.013942427,313.4235714,302.8864
8/13/20,2020,8,13,Thursday,32,2020-32,336.61,338.25,335.83,336.83,41816100,320.84,-0.001807647,314.5085714,303.382
8/14/20,2020,8,14,Friday,32,2020-32,336.41,337.42,335.62,336.84,47260400,320.85,2.97E-05,315.435,303.8934
8/17/20,2020,8,17,Monday,33,2020-33,337.94,338.34,336.85,337.91,35481000,321.87,0.003176603,316.5735714,304.2738
8/18/20,2020,8,18,Tuesday,33,2020-33,338.34,339.1,336.61,338.64,38733900,322.57,0.002160205,317.4935714,304.595
8/19/20,2020,8,19,Wednesday,33,2020-33,339.05,339.61,336.62,337.23,68054200,321.23,-0.004163698,318.3964286,304.935
8/20/20,2020,8,20,Thursday,33,2020-33,335.36,338.8,335.22,338.28,42207800,322.23,0.003113552,319.1971429,305.329
8/21/20,2020,8,21,Friday,33,2020-33,337.92,339.72,337.55,339.48,55106600,323.37,0.003547409,319.9242857,306.0946
8/24/20,2020,8,24,Monday,34,2020-34,342.12,343,339.45,342.92,48588700,326.65,0.010133115,320.7992857,306.8576
8/25/20,2020,8,25,Tuesday,34,2020-34,343.53,344.21,342.27,344.12,38463400,327.79,0.003499503,321.6164286,307.5894
8/26/20,2020,8,26,Wednesday,34,2020-34,344.76,347.86,344.17,347.57,50790200,331.07,0.01002553,322.5171429,308.2748
8/27/20,2020,8,27,Thursday,34,2020-34,348.51,349.9,346.53,348.33,58034100,331.8,0.002186445,323.4535714,308.9994
8/28/20,2020,8,28,Friday,34,2020-34,349.44,350.72,348.15,350.58,48588900,333.94,0.006459394,324.475,309.7646
8/31/20,2020,8,31,Monday,35,2020-35,350.35,351.3,349.06,349.31,66099200,332.73,-0.003622444,325.5978571,310.5394
9/1/20,2020,9,1,Tuesday,35,2020-35,350.21,352.71,349.24,352.6,54908700,335.87,0.009418625,326.6292857,311.3392
9/2/20,2020,9,2,Wednesday,35,2020-35,354.67,358.75,353.43,357.7,69540000,340.72,0.014463917,328.0492857,312.2088
9/3/20,2020,9,3,Thursday,35,2020-35,355.87,356.38,342.59,345.39,148011100,329,-0.034414351,328.6314286,312.9956
9/4/20,2020,9,4,Friday,35,2020-35,346.13,347.83,334.87,342.57,139156300,326.31,-0.008164653,328.9485714,313.6666
9/8/20,2020,9,8,Tuesday,36,2020-36,336.71,342.64,332.88,333.21,114465300,317.4,-0.027322923,328.5792857,314.2984
9/9/20,2020,9,9,Wednesday,36,2020-36,337.55,342.46,336.61,339.79,91462300,323.66,0.019747234,328.7528571,314.9714
9/10/20,2020,9,10,Thursday,36,2020-36,341.82,342.53,332.85,333.89,90569500,318.04,-0.01736329,328.4535714,315.4576
9/11/20,2020,9,11,Friday,36,2020-36,335.82,336.97,331,334.06,84680200,318.21,0.000508652,328.085,315.9062
9/14/20,2020,9,14,Monday,37,2020-37,337.49,340.38,334.22,338.46,65605700,322.4,0.013171416,327.7814286,316.406
9/15/20,2020,9,15,Tuesday,37,2020-37,341.12,342.02,338.47,340.17,52920900,324.03,0.005052577,327.5128571,316.8466
9/16/20,2020,9,16,Wednesday,37,2020-37,341.51,343.06,338.52,338.82,82096000,322.74,-0.003968849,326.9178571,317.3236
9/17/20,2020,9,17,Thursday,37,2020-37,333.56,337.7,332.99,335.84,91523300,319.9,-0.008795289,326.0678571,317.6982
9/18/20,2020,9,18,Friday,37,2020-37,335.37,335.49,327.97,330.65,105877900,316.22,-0.011512675,324.8021429,318.0334
9/21/20,2020,9,21,Monday,38,2020-38,325.7,327.13,321.73,326.97,99450800,312.7,-0.011129479,323.3714286,318.237
9/22/20,2020,9,22,Tuesday,38,2020-38,328.57,330.9,325.86,330.3,63612100,315.88,0.010184229,321.9435714,318.5566
9/23/20,2020,9,23,Wednesday,38,2020-38,330.9,331.2,322.1,322.64,93112200,308.56,-0.023190874,319.6464286,318.6522
9/24/20,2020,9,24,Thursday,38,2020-38,321.22,326.8,319.8,323.5,76681300,309.38,0.002665358,318.245,318.7082
9/25/20,2020,9,25,Friday,38,2020-38,322.58,329.58,321.64,328.73,71069400,314.38,0.016167141,317.3928571,318.8844
9/28/20,2020,9,28,Monday,39,2020-39,333.22,334.96,332.15,334.19,64584600,319.6,0.016609323,317.55,319.1474
9/29/20,2020,9,29,Tuesday,39,2020-39,333.97,334.77,331.62,332.37,51304000,317.86,-0.005445923,317.1357143,319.326
9/30/20,2020,9,30,Wednesday,39,2020-39,333.09,338.29,332.88,334.89,104081100,320.27,0.00758188,317.295,319.5396
10/1/20,2020,10,1,Thursday,39,2020-39,337.69,338.74,335.01,337.04,88698700,322.33,0.006419892,317.5892857,319.7592
10/2/20,2020,10,2,Friday,39,2020-39,331.7,337.01,331.19,333.84,89431100,319.27,-0.009494324,317.3657143,319.992
10/5/20,2020,10,5,Monday,40,2020-40,336.06,339.96,336.01,339.76,45713100,324.93,0.017733052,317.43,320.3776
10/6/20,2020,10,6,Tuesday,40,2020-40,339.91,342.17,334.38,334.93,90128900,320.31,-0.014215945,317.2564286,320.6262
10/7/20,2020,10,7,Wednesday,40,2020-40,338.12,341.63,338.09,340.76,56999600,325.89,0.017406572,317.6842857,321.0254
10/8/20,2020,10,8,Thursday,40,2020-40,342.85,343.85,341.86,343.78,45242500,328.78,0.008862521,318.5814286,321.4072
10/9/20,2020,10,9,Friday,40,2020-40,345.56,347.35,344.89,346.85,59528600,331.71,0.008930212,319.9392857,321.8696
10/12/20,2020,10,12,Monday,41,2020-41,349.59,354.02,349.06,352.43,80388500,337.05,0.016087548,321.4514286,322.3902
10/13/20,2020,10,13,Tuesday,41,2020-41,352.28,352.47,349.09,350.13,73255500,334.85,-0.006526029,323.3292857,322.8234
10/14/20,2020,10,14,Wednesday,41,2020-41,350.75,351.93,347.14,347.93,57727900,332.74,-0.006283361,324.9978571,323.1902
10/15/20,2020,10,15,Thursday,41,2020-41,343.71,348.02,343.13,347.5,60357700,332.33,-0.001235856,326.28,323.5098
10/16/20,2020,10,16,Friday,41,2020-41,348.96,350.75,347.1,347.29,89501900,332.13,-0.00060423,327.175,323.7832
10/19/20,2020,10,19,Monday,42,2020-42,348.65,349.33,341.04,342.01,68425600,327.08,-0.015203732,327.8335714,323.951
10/20/20,2020,10,20,Tuesday,42,2020-42,343.46,346.88,342.64,343.38,60051900,328.39,0.004006028,328.4135714,324.126
10/21/20,2020,10,21,Wednesday,42,2020-42,343.33,345.67,342.4,342.73,63575000,327.77,-0.001892985,328.8021429,324.3412
10/22/20,2020,10,22,Thursday,42,2020-42,342.96,345.24,340.65,344.61,55399300,329.57,0.005485077,329.5378571,324.504
10/23/20,2020,10,23,Friday,42,2020-42,345.93,345.99,343.13,345.78,49143900,330.69,0.003395397,329.9492857,324.701
10/26/20,2020,10,26,Monday,43,2020-43,342.13,342.98,335.62,339.39,91473000,324.58,-0.018479984,330.2542857,324.7756
10/27/20,2020,10,27,Tuesday,43,2020-43,339.76,340.12,337.99,338.22,65994100,323.46,-0.003447525,330.0807143,324.8074
10/28/20,2020,10,28,Wednesday,43,2020-43,332.1,338.25,326.13,326.66,127094300,312.4,-0.034178822,328.9107143,324.604
10/29/20,2020,10,29,Thursday,43,2020-43,326.91,333.4,325.09,329.98,90597700,315.58,0.010163416,327.7585714,324.491
10/30/20,2020,10,30,Friday,43,2020-43,328.28,329.69,322.6,326.54,120287300,312.29,-0.010424863,325.99,324.2922
11/2/20,2020,11,2,Monday,44,2020-44,330.2,332.36,327.24,330.2,86068300,315.79,0.011208483,324.6285714,324.1406
11/3/20,2020,11,3,Tuesday,44,2020-44,333.69,338.25,330.29,336.03,93294200,321.36,0.017656012,323.8157143,324.0348
11/4/20,2020,11,4,Wednesday,44,2020-44,340.86,347.94,339.59,343.54,126959700,328.55,0.022349187,323.5457143,324.05
11/5/20,2020,11,5,Thursday,44,2020-44,349.24,352.19,348.86,350.24,82039700,334.95,0.019502783,323.7471429,324.1276
11/6/20,2020,11,6,Friday,44,2020-44,349.93,351.51,347.65,350.16,74973000,334.88,-0.000228412,324.3042857,324.1892
11/9/20,2020,11,9,Monday,45,2020-45,363.97,364.38,354.06,354.56,172304200,339.09,0.012565645,325.0685714,324.2922
11/10/20,2020,11,10,Tuesday,45,2020-45,353.49,355.18,350.51,354.04,85552000,338.59,-0.001466456,325.8414286,324.4094
11/11/20,2020,11,11,Wednesday,45,2020-45,356.4,357.56,355.06,356.67,58649000,341.1,0.007428405,326.665,324.514
11/12/20,2020,11,12,Thursday,45,2020-45,355.58,356.72,351.26,353.21,67546200,337.79,-0.009700945,327.1721429,324.4554
11/13/20,2020,11,13,Friday,45,2020-45,355.27,358.9,354.71,358.1,62892200,342.47,0.013844731,328.45,324.7248
11/16/20,2020,11,16,Monday,46,2020-46,360.98,362.78,359.59,362.57,74541100,346.75,0.012482449,330.1135714,325.1336
11/17/20,2020,11,17,Tuesday,46,2020-46,359.97,361.92,358.34,360.62,66111000,344.88,-0.005378293,332.4335714,325.6832
11/18/20,2020,11,18,Wednesday,46,2020-46,360.91,361.5,356.24,356.28,70591300,340.73,-0.012034991,334.23,326.0246
11/19/20,2020,11,19,Thursday,46,2020-46,355.6,358.18,354.15,357.78,59940900,342.16,0.004210375,336.3635714,326.507
11/20/20,2020,11,20,Friday,46,2020-46,357.5,357.72,355.25,355.33,70417300,339.82,-0.006847901,338.08,326.9392
11/23/20,2020,11,23,Monday,47,2020-47,357.28,358.82,354.87,357.46,63230600,341.86,0.005994287,339.5442857,327.3284
11/24/20,2020,11,24,Tuesday,47,2020-47,360.21,363.81,359.29,363.22,62415900,347.37,0.016113795,340.8885714,327.7952
11/25/20,2020,11,25,Wednesday,47,2020-47,363.13,363.16,361.48,362.66,45330900,346.83,-0.001541574,341.7371429,328.277
11/27/20,2020,11,27,Friday,47,2020-47,363.84,364.18,362.58,363.67,28514100,347.8,0.002784783,342.66,328.835
11/30/20,2020,11,30,Monday,48,2020-48,362.83,363.12,359.17,362.06,83872700,346.26,-0.004426924,343.1721429,329.4358
12/1/20,2020,12,1,Tuesday,48,2020-48,365.57,367.68,364.93,366.02,74231400,350.04,0.010937343,343.99,330.1826
12/2/20,2020,12,2,Wednesday,48,2020-48,364.82,366.96,364.2,366.79,45927000,350.78,0.002103699,344.6814286,330.8806
12/3/20,2020,12,3,Thursday,48,2020-48,366.68,368.19,365.5,366.69,62882000,350.69,-0.000272654,345.6028571,331.7232
12/4/20,2020,12,4,Friday,48,2020-48,367.32,369.85,367.22,369.85,50749900,353.71,0.008617762,346.4057143,332.6098
12/7/20,2020,12,7,Monday,49,2020-49,369.02,369.62,367.72,369.09,48944300,352.98,-0.002054995,346.8507143,333.3818
12/8/20,2020,12,8,Tuesday,49,2020-49,367.72,370.78,367.67,370.17,42458900,354.01,0.002926301,347.5028571,334.07
12/9/20,2020,12,9,Wednesday,49,2020-49,370.88,371.05,365.95,366.85,74098300,350.84,-0.008969145,348.225,334.7296
12/10/20,2020,12,10,Thursday,49,2020-49,365.37,367.86,364.43,366.73,57735400,350.72,-0.000326888,348.8364286,335.3386
12/11/20,2020,12,11,Friday,49,2020-49,364.9,366.74,363.26,366.3,57698600,350.31,-0.001172589,349.5857143,335.8982
12/14/20,2020,12,14,Monday,50,2020-50,368.64,369.8,364.47,364.66,69216200,348.74,-0.004477201,350.0771429,336.4876
12/15/20,2020,12,15,Tuesday,50,2020-50,367.4,369.59,365.92,369.59,63865300,353.46,0.0135194,350.5121429,337.0582
12/16/20,2020,12,16,Wednesday,50,2020-50,369.82,371.16,368.87,370.17,58420500,354.01,0.001569484,351.025,337.7322
12/17/20,2020,12,17,Thursday,50,2020-50,371.94,372.46,371.05,372.24,64119500,355.99,0.005591826,351.61,338.3342
12/18/20,2020,12,18,Friday,50,2020-50,370.97,371.15,367.02,369.18,136542300,354.57,-0.003992819,352.2035714,338.85
12/21/20,2020,12,21,Monday,51,2020-51,364.97,378.46,362.03,367.86,96386700,353.3,-0.003575555,352.4364286,339.2818
12/22/20,2020,12,22,Tuesday,51,2020-51,368.21,368.33,366.03,367.24,47949000,352.71,-0.001685487,352.5742857,339.595
12/23/20,2020,12,23,Wednesday,51,2020-51,368.28,369.62,367.22,367.57,46201400,353.03,0.000898719,352.7414286,339.9586
12/24/20,2020,12,24,Thursday,51,2020-51,368.08,369.03,367.45,369,26457900,354.4,0.003890319,352.7907143,340.3918
12/28/20,2020,12,28,Monday,52,2020-52,371.74,372.59,371.07,372.17,39000400,357.44,0.008590927,353.1092857,340.894
12/29/20,2020,12,29,Tuesday,52,2020-52,373.81,374,370.83,371.46,53680500,356.76,-0.001907927,353.3057143,341.3866
12/30/20,2020,12,30,Wednesday,52,2020-52,372.34,373.1,371.57,371.99,49455300,357.27,0.001426816,353.765,341.9904
12/31/20,2020,12,31,Thursday,52,2020-52,371.78,374.66,371.23,373.88,78520700,359.09,0.005080871,354.3628571,342.6044
1/4/21,2021,1,4,Monday,1,2021-01,375.31,375.45,364.82,368.79,110210800,354.2,-0.013614039,354.6407143,343.133
1/5/21,2021,1,5,Tuesday,1,2021-01,368.1,372.5,368.05,371.33,66426200,356.64,0.006887529,355.205,343.6744
1/6/21,2021,1,6,Wednesday,1,2021-01,369.71,376.98,369.12,373.55,107997700,358.77,0.005978464,355.5842857,344.236
1/7/21,2021,1,7,Thursday,1,2021-01,376.1,379.9,375.91,379.1,68766800,364.1,0.014857506,356.305,345.0264
1/8/21,2021,1,8,Friday,1,2021-01,380.59,381.49,377.1,381.26,71677200,366.17,0.0056976,357.0321429,345.8806
1/11/21,2021,1,11,Monday,2,2021-02,377.85,380.58,377.72,378.69,51034700,363.71,-0.006740847,357.685,346.9068
1/12/21,2021,1,12,Tuesday,2,2021-02,378.89,379.86,376.36,378.77,52547700,363.78,0.000211279,358.4335714,347.8708
1/13/21,2021,1,13,Wednesday,2,2021-02,378.69,380.86,377.85,379.79,45303600,364.76,0.002692857,359.2942857,348.9202
1/14/21,2021,1,14,Thursday,2,2021-02,380.59,381.13,378.1,378.46,49989100,363.48,-0.003501854,360.0407143,349.874
1/15/21,2021,1,15,Friday,2,2021-02,376.72,377.58,373.7,375.7,107160000,360.83,-0.007292621,360.5,350.6634
1/19/21,2021,1,19,Tuesday,3,2021-03,378.34,379.23,376.75,378.65,51233300,363.67,0.007851869,360.945,351.3658
1/20/21,2021,1,20,Wednesday,3,2021-03,381.11,384.79,380.69,383.89,61836100,368.7,0.013838707,361.7978571,352.0408
1/21/21,2021,1,21,Thursday,3,2021-03,384.49,384.95,383.25,384.24,47840100,369.04,0.00091172,362.6385714,352.724
1/22/21,2021,1,22,Friday,3,2021-03,382.25,384.13,381.84,382.88,52860500,367.73,-0.003539445,363.2557143,353.2968
1/25/21,2021,1,25,Monday,4,2021-04,383.67,384.77,378.46,384.39,70402000,369.18,0.003943643,364.3257143,353.9086
1/26/21,2021,1,26,Tuesday,4,2021-04,385.41,385.85,383.54,383.79,42665300,368.6,-0.001560845,365.18,354.4586
1/27/21,2021,1,27,Wednesday,4,2021-04,380.22,380.32,372.01,374.41,123351100,359.6,-0.024440384,365.2392857,354.8948
1/28/21,2021,1,28,Thursday,4,2021-04,376.36,381.93,375.89,377.63,94198100,362.69,0.008600288,365.1385714,355.2992
1/29/21,2021,1,29,Friday,4,2021-04,375.63,376.67,368.27,370.07,126765100,355.43,-0.020019523,364.3714286,355.4728
2/1/21,2021,2,1,Monday,5,2021-05,373.72,377.34,370.38,376.23,75817600,361.34,0.016645336,364.2021429,355.802
2/2/21,2021,2,2,Tuesday,5,2021-05,379.65,383.22,376.32,381.55,64450700,366.45,0.014140211,364.3928571,356.3164
2/3/21,2021,2,3,Wednesday,5,2021-05,382.44,383.7,380.48,381.85,52427100,366.74,0.000786231,364.5342857,356.808
2/4/21,2021,2,4,Thursday,5,2021-05,382.96,386.24,381.97,386.19,47142600,370.91,0.011365645,365.065,357.4298
2/5/21,2021,2,5,Friday,5,2021-05,388.2,388.47,386.14,387.71,48669800,372.37,0.003935925,365.8892857,358.04
2/8/21,2021,2,8,Monday,6,2021-06,389.27,390.56,388.35,390.51,38365200,375.06,0.007222062,366.7028571,358.5938
2/9/21,2021,2,9,Tuesday,6,2021-06,389.61,390.89,389.17,390.25,35551100,374.81,-0.000665913,367.1392857,359.1534
2/10/21,2021,2,10,Wednesday,6,2021-06,392.12,392.28,387.5,390.08,59154400,374.64,-0.000435525,367.5392857,359.6902
2/11/21,2021,2,11,Thursday,6,2021-06,391.24,391.69,388.1,390.71,42913300,375.25,0.001614973,368.0764286,360.27
2/12/21,2021,2,12,Friday,6,2021-06,389.85,392.9,389.77,392.64,50593300,377.1,0.004939903,368.6421429,360.8112
2/16/21,2021,2,16,Tuesday,7,2021-07,393.96,394.17,391.53,392.3,50972400,376.78,-0.000866072,369.2264286,361.3312
2/17/21,2021,2,17,Wednesday,7,2021-07,390.42,392.66,389.33,392.39,52290600,376.86,0.000229382,370.4592857,361.8546
2/18/21,2021,2,18,Thursday,7,2021-07,389.59,391.52,387.74,390.72,59712800,375.26,-0.00425595,371.3571429,362.2856
2/19/21,2021,2,19,Friday,7,2021-07,392.07,392.38,389.55,390.03,83241000,374.6,-0.001765867,372.7264286,362.718
2/22/21,2021,2,22,Monday,8,2021-08,387.06,389.62,386.74,387.03,67414200,371.72,-0.007691779,373.4678571,363.0722
2/23/21,2021,2,23,Tuesday,8,2021-08,384.66,388.95,380.2,387.5,107284100,372.17,0.001214412,373.8764286,363.4988
2/24/21,2021,2,24,Wednesday,8,2021-08,386.33,392.23,385.27,391.77,72433900,376.27,0.01101928,374.5571429,364.0098
2/25/21,2021,2,25,Thursday,8,2021-08,390.41,391.88,380.78,382.33,146670500,367.2,-0.024095764,374.2921429,364.3476
2/26/21,2021,2,26,Friday,8,2021-08,384.35,385.58,378.23,380.36,152701600,365.31,-0.005152644,373.7878571,364.679
3/1/21,2021,3,1,Monday,9,2021-09,385.59,390.92,380.57,389.58,105348800,374.16,0.024240247,373.7235714,365.093
3/2/21,2021,3,2,Tuesday,9,2021-09,389.82,390.07,386,386.54,79595300,371.25,-0.007803269,373.4692857,365.4378
3/3/21,2021,3,3,Wednesday,9,2021-09,385.79,386.83,381.31,381.42,119940200,366.33,-0.013245668,372.8757143,365.6446
3/4/21,2021,3,4,Thursday,9,2021-09,381.22,384,371.88,376.7,183433000,361.79,-0.012374806,371.9142857,365.789
3/5/21,2021,3,5,Friday,9,2021-09,380.46,384.76,372.64,383.63,152039600,368.45,0.018396529,371.2964286,366.092
3/8/21,2021,3,8,Monday,10,2021-10,384.66,387.68,381.42,381.72,123149200,366.62,-0.004978806,370.5707143,366.3702
3/9/21,2021,3,9,Tuesday,10,2021-10,385.85,389.91,385.31,387.17,113633600,371.85,0.014277717,370.2128571,366.7466
3/10/21,2021,3,10,Wednesday,10,2021-10,389.69,391.4,388.17,389.58,109899400,374.16,0.006224483,370.1342857,367.1418
